757993447,FIFA - 世界杯预选赛欧洲区,2017-09-03 02:45,西班牙 vs 意大利,,,,,(478453)-(358323)=120130,(541232)-(731475)=-190243,112833,0,(135100)-(226186)=-91086,(190902)-(247926)=-57024,106285,0,,,,,,,-
757993446,FIFA - 世界杯预选赛欧洲区,2017-09-03 02:45,以色列 vs 马其顿,,,,,(240670)-(383130)=-142460,(626438)-(16525)=609913,-899298,0,(11677)-(98345)=-86668,(197693)-(127188)=70505,24526,0,,,,,,,-
748992735,美国 - 美国大联盟,2017-09-03 09:00,FC 达拉斯 vs 纽约红牛,,,,,(197640)-(69507)=128133,0,114520,0,(0)-(9950)=-9950,0,33382,0,,,,,,,-
757993397,美国 - 美国大联盟,2017-09-03 11:00,洛杉矶银河 vs 科罗拉多急流,,,,,(41300)-(58994)=-17694,(331754)-(267478)=64276,49739,0,(19294)-(9990)=9304,(643417)-(312645)=330772,-34249,0,,,,,,,-
758785398,日本 - J2联赛,2017-09-03 17:00,岐阜 vs 爱媛,,,,,(0)-(44790)=-44790,(69969)-(21520)=48449,-108816,0,(0)-(2447)=-2447,(163891)-(99349)=64542,-3400,0,,,,,,,-
758785435,日本联赛杯,2017-09-03 17:30,浦和红钻   vs 大阪樱花,,,,,(85926)-(129500)=-43574,(442606)-(432733)=9873,165701,0,(0)-(62970)=-62970,(736677)-(131961)=604716,-8000,0,,,,,,,-
758785439,日本联赛杯,2017-09-03 18:00,大阪飞脚   vs 神户胜利船,,,,,(234022)-(204678)=29344,(223910)-(184976)=38934,220701,0,(15080)-(63106)=-48026,(520998)-(154134)=366864,-4195,0,,,,,,,-
758785437,日本联赛杯,2017-09-03 18:00,东京 vs 川崎前锋,,,,,(157596)-(0)=157596,(590242)-(409491)=180751,-16201,0,(9317)-(0)=9317,(275594)-(283056)=-7462,-48692,0,,,,,,,-
758785417,芬兰甲级联赛,2017-09-03 22:00,查路 vs 格兰库拉,,,,,(23850)-(10400)=13450,(58743)-(182586)=-123843,-35109,0,(0)-(4400)=-4400,(150317)-(31277)=119040,-500,0,,,,,,,-
758685830,FIFA - 世界杯预选赛欧洲区,2017-09-04 00:00,白俄罗斯 vs 瑞典,,,,,(807319)-(850583)=-43264,(349798)-(1004432)=-654634,-141823,0,(71523)-(2552)=68971,(245020)-(173046)=71974,-246525,0,,,,,,,-
758685828,FIFA - 世界杯预选赛欧洲区,2017-09-04 00:00,法罗群岛  vs 安道尔,,,,,(834)-(247434)=-246600,(272420)-(706995)=-434575,-206854,0,(0)-(52542)=-52542,(108341)-(182861)=-74520,-190864,0,,,,,,,-
758685825,FIFA - 世界杯预选赛欧洲区,2017-09-04 00:00,爱沙尼亚 vs 塞浦路斯,,,,,(113008)-(400953)=-287945,(247268)-(134260)=113008,-970310,0,(33000)-(6160)=26840,(47708)-(98128)=-50420,70168,0,,,,,,,-
758785385,意大利 - 乙级联赛,2017-09-04 02:30,佩鲁贾 vs 佩斯卡拉,,,,,(200586)-(226278)=-25692,(119893)-(297396)=-177503,549263,0,(129746)-(93557)=36189,(164952)-(53700)=111252,-69685,0,,,,,,,-
758685838,FIFA - 世界杯预选赛欧洲区,2017-09-04 02:45,拉脱维亚 vs 瑞士,,,,,(695888)-(67166)=628722,(733799)-(318194)=415605,251730,0,(11137)-(600)=10537,(675623)-(248282)=427341,-41809,0,,,,,,,-
758685821,FIFA - 世界杯预选赛欧洲区,2017-09-04 02:45,希腊 vs 比利时,,,,,(277876)-(540509)=-262633,(120059)-(374149)=-254090,-325311,0,(228700)-(261968)=-33268,(264008)-(349401)=-85393,34883,0,,,,,,,-
758685823,FIFA - 世界杯预选赛欧洲区,2017-09-04 02:45,匈牙利 vs 葡萄牙 ,,,,,(285090)-(255000)=30090,(607497)-(200681)=406816,-290916,0,(194750)-(173591)=21159,(126955)-(279384)=-152429,296485,0,,,,,,,-
758976561,西班牙 - 西乙,2017-09-04 03:30,科尔多瓦 vs 皇家萨拉戈萨,,,,,(50000)-(13186)=36814,(42308)-(221897)=-179589,-175442,0,(0)-(38647)=-38647,(815667)-(82108)=733559,-68965,0,,,,,,,-
759181392,FIFA - 世界杯预选赛欧洲区,2017-09-05 00:00,阿塞拜疆 vs 圣马力诺,,,,,(66234)-(443064)=-376830,(699971)-(1364646)=-664675,-652969,0,(22294)-(137048)=-114754,(233407)-(448656)=-215249,-102363,0,,,,,,,-
759181398,FIFA - 世界杯预选赛欧洲区,2017-09-05 00:00,亚美尼亚 vs 丹麦,,,,,(115167)-(413446)=-298279,(645242)-(1219189)=-573947,-157962,0,(46407)-(113821)=-67414,(159391)-(128717)=30674,-30365,0,,,,,,,-
759178366,瑞典 - 甲级联赛,2017-09-05 01:00,加尔斯哥登堡 vs 奥尔格里特,,,,,(9680)-(36180)=-26500,(353358)-(98511)=254847,-201099,0,(0)-(6890)=-6890,(209553)-(68485)=141068,-91896,0,,,,,,,-
759181401,FIFA - 世界杯预选赛欧洲区,2017-09-05 02:45,德国 vs 挪威,,,,,(394995)-(1601401)=-1206406,(665891)-(2220384)=-1554493,-369379,0,(73823)-(62000)=11823,(770246)-(477781)=292465,47881,0,,,,,,,-
759181409,FIFA - 世界杯预选赛欧洲区,2017-09-05 02:45,黑山 vs 罗马尼亚,,,,,(482072)-(126730)=355342,(1126139)-(163882)=962257,1813921,0,(0)-(14850)=-14850,(192848)-(117542)=75306,669587,0,,,,,,,-
759181414,FIFA - 世界杯预选赛欧洲区,2017-09-05 02:45,斯洛文尼亚 vs 立陶宛 ,,,,,(506466)-(109931)=396535,(759830)-(1094528)=-334698,93790,0,(0)-(64363)=-64363,(256050)-(179671)=76379,460,0,,,,,,,-
759181388,FIFA - 世界杯预选赛欧洲区,2017-09-05 02:45,波兰 vs 哈萨克斯坦,,,,,(1180132)-(414357)=765775,(1131231)-(1305103)=-173872,-39708,0,(132339)-(0)=132339,(310325)-(395631)=-85306,101849,0,,,,,,,-
759181411,FIFA - 世界杯预选赛欧洲区,2017-09-05 02:45,苏格兰 vs 马耳他,,,,,(761720)-(156203)=605517,(349436)-(690635)=-341199,128638,0,(64118)-(0)=64118,(167655)-(113633)=54022,105352,0,,,,,,,-
759181391,FIFA - 世界杯预选赛欧洲区,2017-09-05 02:45,英格兰 vs 斯洛伐克,,,,,(399401)-(8400)=391001,(155720)-(378184)=-222464,302531,0,(20000)-(0)=20000,(94412)-(367532)=-273120,-8500,0,,,,,,,-
759275361,FIFA - 世界杯预选赛亚洲区,2017-09-05 18:00,澳大利亚 vs 泰国,,,,,(32600)-(366745)=-334145,(514221)-(1057986)=-543765,-535995,0,(2220)-(25000)=-22780,(187911)-(125548)=62363,135879,0,,,,,,,-
759275374,FIFA - 世界杯预选赛亚洲区,2017-09-05 23:00,卡塔尔 vs 中国,,,,,(382559)-(301157)=81402,(325415)-(481641)=-156226,-377340,0,(61576)-(17600)=43976,(562391)-(300447)=261944,-170450,0,,,,,,,-
759275365,FIFA - 世界杯预选赛亚洲区,2017-09-05 23:00,乌兹别克斯坦 vs 韩国,,,,,(102598)-(232022)=-129424,(265865)-(185351)=80514,-284050,0,(49329)-(18840)=30489,(45900)-(356932)=-311032,240501,0,,,,,,,-
759275101,欧足联 - U21欧锦赛预选赛,2017-09-06 00:00,罗马尼亚 (U21) vs 瑞士 (U21),,,,,(400)-(81523)=-81123,(26356)-(200163)=-173807,-194231,0,0,(99851)-(56858)=42993,-11697,0,,,,,,,-
759275243,西班牙 - 杯赛,2017-09-06 00:45,塔拉戈纳 vs 卢高,,,,,(34209)-(12884)=21325,(40249)-(7911)=32338,-17034,0,0,(0)-(8012)=-8012,-23385,0,,,,,,,-
759275245,西班牙 - 杯赛,2017-09-06 00:45,卡迪斯 vs 阿尔梅里亚,,,,,(3000)-(100940)=-97940,(4950)-(10797)=-5847,-48844,0,0,(0)-(3000)=-3000,-24037,0,,,,,,,-
759275344,FIFA - 世界杯预选赛非洲区,2017-09-06 02:00,埃及 vs 乌干达,,,,,(67573)-(17130)=50443,(82580)-(80123)=2457,-20669,0,(0)-(18540)=-18540,(67520)-(60437)=7083,-32843,0,,,,,,,-
759275294,FIFA - 世界杯预选赛欧洲区,2017-09-06 02:45,冰岛  vs 乌克兰,,,,,(72120)-(1293525)=-1221405,(584970)-(151825)=433145,-866705,0,(0)-(18000)=-18000,(57659)-(139584)=-81925,226353,0,,,,,,,-
759275277,FIFA - 世界杯预选赛欧洲区,2017-09-06 02:45,奥地利 vs 格鲁吉亚,,,,,(369473)-(89668)=279805,(1277347)-(641233)=636114,-148728,0,(58000)-(0)=58000,(308537)-(153135)=155402,-27983,0,,,,,,,-
759275283,FIFA - 世界杯预选赛欧洲区,2017-09-06 02:45,爱尔兰 vs 塞尔维亚,,,,,(71570)-(662347)=-590777,(635197)-(8300)=626897,-417263,0,(16076)-(11000)=5076,(209758)-(132445)=77313,-616,0,,,,,,,-
759275286,FIFA - 世界杯预选赛欧洲区,2017-09-06 02:45,马其顿 vs 阿尔巴尼亚,,,,,(123412)-(513190)=-389778,(872806)-(502070)=370736,-465993,0,(218922)-(117619)=101303,(592374)-(60977)=531397,-206382,0,,,,,,,-
759275288,FIFA - 世界杯预选赛欧洲区,2017-09-06 02:45,意大利 vs 以色列,,,,,(811330)-(260225)=551105,(761098)-(748052)=13046,891759,0,(21299)-(74590)=-53291,(194467)-(10645)=183822,-160074,0,,,,,,,-
759275293,FIFA - 世界杯预选赛欧洲区,2017-09-06 02:45,列支敦士登 vs 西班牙,,,,,(153428)-(186502)=-33074,0,-58155,0,(48094)-(48500)=-406,(461151)-(542051)=-80900,80839,0,,,,,,,-
759275354,FIFA - 世界杯预选赛北美洲区,2017-09-06 05:30,洪都拉斯 vs 美国,,,,,(120600)-(188475)=-67875,(653889)-(154203)=499686,-363408,0,(0)-(51707)=-51707,(27253)-(17026)=10227,-2984,0,,,,,,,-
759275308,FIFA - 世界杯预选赛南美区,2017-09-06 07:30,阿根廷 vs 委內瑞拉,,,,,(754653)-(201180)=553473,(939595)-(1460670)=-521075,-65972,0,(14224)-(6450)=7774,(298474)-(150734)=147740,87899,0,,,,,,,-
759275311,FIFA - 世界杯预选赛南美区,2017-09-06 08:00,巴拉圭 vs 乌拉圭,,,,,(3850)-(126697)=-122847,(601792)-(726891)=-125099,259470,0,0,(79735)-(30514)=49221,109450,0,,,,,,,-
759275355,FIFA - 世界杯预选赛北美洲区,2017-09-06 10:05,巴拿马 vs 特立尼达和多巴哥,,,,,(13980)-(181807)=-167827,(354544)-(252408)=102136,-7221,0,(83182)-(46858)=36324,(280635)-(144711)=135924,150932,0,,,,,,,-
759275359,FIFA - 世界杯预选赛北美洲区,2017-09-06 10:05,哥斯达黎加 vs 墨西哥,,,,,(7652)-(102359)=-94707,(127958)-(115959)=11999,39492,0,(84771)-(66849)=17922,(281963)-(67226)=214737,111152,0,,,,,,,-
759648467,西班牙 - 杯赛,2017-09-07 02:00,雷乌斯 vs 希洪竞技,,,,,(140314)-(79324)=60990,(299)-(0)=299,-76122,0,0,(949)-(22720)=-21771,0,0,,,,,,,-
759648460,西班牙 - 杯赛,2017-09-07 04:00,皇家萨拉戈萨 vs 格拉纳达,,,,,(90894)-(22636)=68258,(96823)-(40862)=55961,-18444,0,0,(2550)-(11095)=-8545,0,0,,,,,,,-
759658522,芬兰甲级联赛,2017-09-08 23:30,格尼斯坦 vs 哈卡,,,,,(277)-(5800)=-5523,(67558)-(117971)=-50413,-37094,0,(3000)-(0)=3000,(5300)-(74364)=-69064,-9410,0,,,,,,,-
759658273,波兰 - 甲级联赛,2017-09-09 00:00,卢宾    vs 华沙普洛克,,,,,(76436)-(64240)=12196,(115193)-(174904)=-59711,43049,0,(24000)-(2222)=21778,(61562)-(37878)=23684,-18384,0,,,,,,,-
759658286,德国 - 德乙,2017-09-09 00:30,海登海姆 1846 vs 雷根斯堡,,,,,(8847)-(45630)=-36783,(92738)-(570258)=-477520,-1083347,0,(0)-(5000)=-5000,(350142)-(195101)=155041,36209,0,,,,,,,-
759658285,德国 - 德乙,2017-09-09 00:30,德累斯顿迪纳摩 vs 格拉特霍夫,,,,,(0)-(59036)=-59036,(1375955)-(532738)=843217,-546448,0,0,(535600)-(237138)=298462,32584,0,,,,,,,-
759658269,法国 - 甲级联赛,2017-09-09 01:00,里尔 vs 波尔多,,,,,(249227)-(483786)=-234559,(9455)-(313842)=-304387,-836867,0,0,(79570)-(72435)=7135,283046,0,,,,,,,-
759658301,葡萄牙 - 超级联赛,2017-09-09 02:00,CD 费伦斯 vs 里斯本竞技,,,,,(125169)-(140758)=-15589,(196381)-(509311)=-312930,-326765,0,(21200)-(0)=21200,(63837)-(144762)=-80925,197849,0,,,,,,,-
759658276,意大利 - 乙级联赛,2017-09-09 02:30,佩斯卡拉 vs 弗洛西诺尼,,,,,(2807)-(72306)=-69499,(1252659)-(226940)=1025719,-231277,0,(38895)-(294973)=-256078,(43270)-(229213)=-185943,-85204,0,,,,,,,-
759658317,丹麦- 超级联赛,2017-09-09 02:35,侯布洛  vs 桑德捷斯基,,,,,(88103)-(40200)=47903,(526378)-(307266)=219112,-363443,0,0,(352193)-(280673)=71520,-36705,0,,,,,,,-
759658288,England - Championship,2017-09-09 02:45,德比郡 vs 赫尔城,,,,,(70581)-(63100)=7481,(586928)-(459554)=127374,-386625,0,0,(171784)-(102680)=69104,-27704,0,,,,,,,-
759658581,爱尔兰足协杯,2017-09-09 02:45,登克尔克 vs 德罗赫达联,,,,,(11300)-(16801)=-5501,(58998)-(73184)=-14186,6201,0,(10177)-(11610)=-1433,(11003)-(500)=10503,-7750,0,,,,,,,-
759658313,西班牙 - 西甲,2017-09-09 03:00,雷加利斯 vs 赫塔菲,,,,,(25042)-(55150)=-30108,(405400)-(121040)=284360,751207,0,(284400)-(17770)=266630,(144790)-(492300)=-347510,83973,0,,,,,,,-
759658305,西班牙 - 西乙,2017-09-09 03:00,卡迪斯 vs 塔拉戈纳,,,,,(148030)-(71320)=76710,(537189)-(528819)=8370,-2142,0,(22127)-(21000)=1127,(137038)-(182088)=-45050,21912,0,,,,,,,-
759658298,阿根廷 - 甲级联赛,2017-09-09 06:05,沙兰迪兵工厂 vs 圣菲科隆,,,,,0,(260622)-(260933)=-311,-325218,0,(13996)-(41522)=-27526,(0)-(24047)=-24047,27601,0,,,,,,,-
759658303,日本 - J联赛,2017-09-09 12:00,札幌冈萨多 vs 磐田山叶,,,,,(193855)-(62540)=131315,(818949)-(486643)=332306,-79539,0,0,(102078)-(202526)=-100448,-72134,0,,,,,,,-
757706476,日本 - J2联赛,2017-09-09 17:00,水户蜀葵 vs 岐阜,,,,,(2400)-(0)=2400,0,22347,0,0,0,-34300,0,,,,,,,-
757706475,日本 - J2联赛,2017-09-09 17:00,福冈黄蜂   vs 爱媛,,,,,(20440)-(93810)=-73370,0,60461,0,(0)-(5236)=-5236,0,12214,0,,,,,,,-
759994709,日本 - J联赛,2017-09-09 17:30,鹿岛鹿角 vs 大宫松鼠,,,,,(162279)-(224140)=-61861,(439736)-(378614)=61122,782814,0,(42923)-(31455)=11468,(360652)-(6090)=354562,188262,0,,,,,,,-
759994713,日本 - J联赛,2017-09-09 18:00,大阪飞脚   vs 神户胜利船,,,,,(146880)-(133655)=13225,(318127)-(1010823)=-692696,-158925,0,(0)-(3880)=-3880,(320672)-(86881)=233791,4713,0,,,,,,,-
759994719,日本 - J联赛,2017-09-09 18:00,东京 vs 大阪樱花,,,,,(243267)-(117573)=125694,(645022)-(170766)=474256,-733062,0,(19771)-(0)=19771,(288311)-(54845)=233466,-4000,0,,,,,,,-
759994712,日本 - J联赛,2017-09-09 18:00,川崎前锋 vs 横滨水手,,,,,(361227)-(193630)=167597,(115616)-(569043)=-453427,126273,0,(36080)-(40143)=-4063,(190729)-(425763)=-235034,-33617,0,,,,,,,-
759994721,日本 - J联赛,2017-09-09 18:00,浦和红钻   vs 柏雷素尔,,,,,(92128)-(4710)=87418,(439368)-(146214)=293154,229530,0,(58805)-(23007)=35798,(326805)-(39145)=287660,-15646,0,,,,,,,-
751088536,西班牙 - 西甲,2017-09-09 19:00,皇家马德里 vs 莱万特,,,,,(247106)-(922056)=-674950,0,-1598538,0,(96327)-(87200)=9127,0,205361,0,,,,,,,-
759994767,德国 - 德乙,2017-09-09 19:00,英戈尔施塔特 04 vs 奥厄,,,,,(97031)-(42386)=54645,(181466)-(588650)=-407184,-367915,0,(0)-(10000)=-10000,(478145)-(47409)=430736,-58444,0,,,,,,,-
759994668,英格兰 - 超级联赛,2017-09-09 19:30,曼城 vs 利物浦,,,,,(1219468)-(2447202)=-1227734,(997106)-(1305744)=-308638,-1401768,0,(131124)-(365235)=-234111,(132598)-(306014)=-173416,-194649,0,,,,,,,-
759994927,德国 - 德丙,2017-09-09 20:00,马迪堡 vs 罗斯托克,,,,,(17427)-(12922)=4505,(124308)-(9045)=115263,23478,0,(3749)-(0)=3749,(62269)-(0)=62269,53265,0,,,,,,,-
759994598,意大利 - 乙级联赛,2017-09-09 21:00,巴勒莫 vs 恩波利,,,,,(61366)-(74600)=-13234,(102484)-(197815)=-95331,83841,0,(18732)-(0)=18732,(179324)-(115731)=63593,-180526,0,,,,,,,-
759994824,德国 - 德甲,2017-09-09 21:30,沃尔夫斯堡 vs 汉诺威 96,,,,,(0)-(957606)=-957606,(666370)-(265421)=400949,401668,0,(127500)-(58200)=69300,(569484)-(186500)=382984,146587,0,,,,,,,-
759994817,德国 - 德甲,2017-09-09 21:30,门兴格拉德巴赫 vs 法兰克福,,,,,(485407)-(759960)=-274553,(786043)-(630027)=156016,-302108,0,(385245)-(27962)=357283,(567613)-(584692)=-17079,-252914,0,,,,,,,-
759994819,德国 - 德甲,2017-09-09 21:30,美因兹 05 vs 勒沃库森,,,,,(676163)-(1456081)=-779918,(475215)-(548394)=-73179,-306969,0,(0)-(3860)=-3860,(323102)-(493299)=-170197,43851,0,,,,,,,-
759994822,德国 - 德甲,2017-09-09 21:30,弗雷堡 vs 多特蒙德,,,,,(385200)-(480901)=-95701,(1188420)-(738221)=450199,-3823049,0,(0)-(15160)=-15160,(191109)-(114687)=76422,968326,0,,,,,,,-
759994825,德国 - 德甲,2017-09-09 21:30,奥格斯堡 vs 科隆,,,,,(831923)-(80000)=751923,(1690244)-(166625)=1523619,-23883,0,(3400)-(164154)=-160754,(452766)-(455415)=-2649,-190921,0,,,,,,,-
759994486,俄罗斯超级联赛,2017-09-09 21:30,罗斯托夫 vs 阿森纳图拉,,,,,(11504)-(6021)=5483,(80103)-(115934)=-35831,348,0,0,(44594)-(0)=44594,-2300,0,,,,,,,-
759994662,英格兰 - 超级联赛,2017-09-09 22:00,阿森纳 vs 伯恩茅斯,,,,,(2835804)-(708660)=2127144,(1418045)-(411503)=1006542,-324233,0,(1061176)-(54697)=1006479,(268063)-(304813)=-36750,67505,0,,,,,,,-
759994659,英格兰 - 超级联赛,2017-09-09 22:00,埃弗顿 vs 托特纳姆热刺,,,,,(881240)-(324984)=556256,(719647)-(216713)=502934,-944215,0,(0)-(72400)=-72400,(413841)-(145846)=267995,-24149,0,,,,,,,-
759994664,英格兰 - 超级联赛,2017-09-09 22:00,莱切斯特城 vs 切尔西,,,,,(705128)-(1217530)=-512402,(252245)-(385552)=-133307,-1238760,0,(126707)-(246194)=-119487,(131090)-(723476)=-592386,93433,0,,,,,,,-
759994656,英格兰 - 超级联赛,2017-09-09 22:00,南安普顿 vs 沃特福德,,,,,(2509195)-(1369896)=1139299,(903271)-(500119)=403152,932731,0,(6370)-(73276)=-66906,(1651195)-(160793)=1490402,-206943,0,,,,,,,-
759994661,英格兰 - 超级联赛,2017-09-09 22:00,布莱顿   vs 西布朗,,,,,(40000)-(301900)=-261900,(339364)-(294460)=44904,-863234,0,(7100)-(9446)=-2346,(81000)-(188490)=-107490,-160543,0,,,,,,,-
759994678,苏格兰超级联赛,2017-09-09 22:00,哈茨 vs 阿伯丁,,,,,0,(2000)-(50001)=-48001,-25030,0,(0)-(4734)=-4734,(87310)-(256352)=-169042,-179713,0,,,,,,,-
759994537,England - Championship,2017-09-09 22:00,阿斯顿维拉    vs 布伦特福德,,,,,(143107)-(30115)=112992,(34207)-(264950)=-230743,-169292,0,(0)-(5500)=-5500,(134719)-(0)=134719,-3129,0,,,,,,,-
759994528,England - Championship,2017-09-09 22:00,诺维奇 vs 伯明翰   ,,,,,(249227)-(6493)=242734,(121164)-(41140)=80024,16276,0,(139300)-(5800)=133500,(51881)-(174715)=-122834,23100,0,,,,,,,-
759994676,苏格兰超级联赛,2017-09-09 22:00,格拉斯哥流浪 vs 邓迪,,,,,(249878)-(4450)=245428,(120176)-(167330)=-47154,287051,0,(14040)-(14718)=-678,(111250)-(1059255)=-948005,-121222,0,,,,,,,-
759994703,英格兰 - 甲级联赛,2017-09-09 22:00,罗奇代尔 vs 布莱克本流浪,,,,,(2740)-(27400)=-24660,(177186)-(378658)=-201472,-20150,0,(29580)-(20000)=9580,(48348)-(104706)=-56358,-10000,0,,,,,,,-
759994568,英格兰 - 乙级联赛,2017-09-09 22:00,考文垂 vs 维尔港,,,,,(69733)-(30158)=39575,(6600)-(43214)=-36614,-7560,0,(22100)-(15000)=7100,(5404)-(69256)=-63852,0,0,,,,,,,-
757754080,苏格兰 - 乙级联赛,2017-09-09 22:00,艾珍城 vs 安南竞技,,,,,(9082)-(26658)=-17576,0,-14899,0,0,0,0,0,,,,,,,-
759994532,England - Championship,2017-09-09 22:00,富勒姆 vs 卡迪夫城,,,,,(449296)-(173200)=276096,(89134)-(126392)=-37258,-96490,0,(33600)-(1990)=31610,(35142)-(38999)=-3857,-192794,0,,,,,,,-
759994516,England - Championship,2017-09-09 22:00,博尔顿漫游者 vs 米德尔斯堡,,,,,(19615)-(85053)=-65438,(25280)-(129636)=-104356,-150610,0,(17100)-(89800)=-72700,(28331)-(186440)=-158109,-94293,0,,,,,,,-
759994629,西班牙 - 西甲,2017-09-09 22:15,瓦伦西亚 vs 马德里竞技,,,,,(564093)-(518100)=45993,(273346)-(684682)=-411336,-1491688,0,(31930)-(18754)=13176,(356593)-(196570)=160023,56287,0,,,,,,,-
759994582,法国 - 甲级联赛,2017-09-09 23:00,奈斯 vs 摩纳哥,,,,,(30165)-(878055)=-847890,(559166)-(613477)=-54311,-236468,0,(41600)-(249110)=-207510,(153772)-(277881)=-124109,-109264,0,,,,,,,-
759994492,意大利 - 甲级联赛,2017-09-10 00:00,尤文图斯 vs 切沃,,,,,(846519)-(2309640)=-1463121,(1338126)-(1658717)=-320591,-1097889,0,(189004)-(124880)=64124,(322198)-(557627)=-235429,589204,0,,,,,,,-
759994667,英格兰 - 超级联赛,2017-09-10 00:30,斯托克城  vs 曼联,,,,,(3288550)-(3596882)=-308332,(898958)-(210823)=688135,-2480590,0,(219015)-(9198)=209817,(664440)-(364148)=300292,59545,0,,,,,,,-
759994631,西班牙 - 西甲,2017-09-10 00:30,塞维利亚 vs 埃瓦尔,,,,,(1107059)-(334650)=772409,(1262218)-(681230)=580988,1057193,0,(75147)-(384768)=-309621,(494148)-(451879)=42269,-486269,0,,,,,,,-
759994827,德国 - 德甲,2017-09-10 00:30,霍芬海姆 vs 拜仁慕尼黑,,,,,(101920)-(354998)=-253078,(765520)-(606092)=159428,879274,0,(211424)-(0)=211424,(647644)-(91710)=555934,886139,0,,,,,,,-
759994643,荷兰 - 甲级联赛,2017-09-10 00:30,赫拉克勒斯 vs 费耶诺德,,,,,(66549)-(28024)=38525,(353305)-(255907)=97398,-430227,0,(5000)-(0)=5000,(84710)-(394801)=-310091,-5760,0,,,,,,,-
759994641,荷兰 - 甲级联赛,2017-09-10 00:30,蒂尔堡威廉二世 vs 海牙,,,,,(293027)-(202857)=90170,(540408)-(214312)=326096,46429,0,(91397)-(4800)=86597,(245999)-(264303)=-18304,79451,0,,,,,,,-
759994763,瑞士超级联赛,2017-09-10 01:00,巴塞尔 vs 洛桑竞技,,,,,(90786)-(67719)=23067,(415221)-(121661)=293560,-255753,0,(235)-(2500)=-2265,(221253)-(83554)=137699,-154762,0,,,,,,,-
759994571,法国 - 甲级联赛,2017-09-10 02:00,蒙彼利埃 vs 南特,,,,,(677870)-(84455)=593415,(416858)-(345922)=70936,37075,0,(20400)-(0)=20400,(44773)-(271173)=-226400,13084,0,,,,,,,-
759994577,法国 - 甲级联赛,2017-09-10 02:00,卡昂 vs 第戎,,,,,(44434)-(239776)=-195342,(304610)-(224552)=80058,407523,0,(0)-(3190)=-3190,(277656)-(231257)=46399,3525,0,,,,,,,-
759994579,法国 - 甲级联赛,2017-09-10 02:00,斯特拉斯堡竞技 vs SC 阿美恩斯,,,,,(27000)-(52235)=-25235,(217924)-(284515)=-66591,39611,0,(4501)-(600)=3901,(74690)-(270413)=-195723,36748,0,,,,,,,-
759995442,爱尔兰足协杯,2017-09-10 02:30,朗福特城 vs 科克城,,,,,(3900)-(25327)=-21427,(107994)-(95368)=12626,34175,0,(0)-(8477)=-8477,(42205)-(42108)=97,-4619,0,,,,,,,-
759994625,西班牙 - 西甲,2017-09-10 02:45,巴塞罗那 vs 西班牙人,,,,,(773307)-(317900)=455407,(896946)-(479850)=417096,-358653,0,(188505)-(43158)=145347,(237929)-(349489)=-111560,449141,0,,,,,,,-
759994637,荷兰 - 甲级联赛,2017-09-10 02:45,阿贾克斯 vs PEC 兹沃勒,,,,,(118100)-(11389)=106711,(561520)-(635789)=-74269,-183156,0,(13500)-(11271)=2229,(323002)-(44923)=278079,500,0,,,,,,,-
759994639,荷兰 - 甲级联赛,2017-09-10 02:45,鹿特丹精英 vs 维特斯,,,,,(544145)-(86100)=458045,(250768)-(255664)=-4896,148244,0,0,(57100)-(35523)=21577,15877,0,,,,,,,-
759994620,阿根廷 - 甲级联赛,2017-09-10 03:05,拉普拉塔大学生 vs 防卫者,,,,,(10000)-(146700)=-136700,(44500)-(34200)=10300,-10783,0,(177935)-(0)=177935,(37545)-(604027)=-566482,51738,0,,,,,,,-
759994508,美国 - 美国大联盟,2017-09-10 03:55,芝加哥火焰 vs 纽约红牛,,,,,(0)-(144460)=-144460,(113036)-(314022)=-200986,-135521,0,(3500)-(0)=3500,(132137)-(260609)=-128472,-5500,0,,,,,,,-
759994649,巴西 - 甲级联赛,2017-09-10 06:00,圣保罗 vs 庞特普雷塔,,,,,(104488)-(432369)=-327881,(189513)-(39528)=149985,-564036,0,(0)-(1950)=-1950,(12074)-(243724)=-231650,-60633,0,,,,,,,-
759994501,美国 - 美国大联盟,2017-09-10 08:00,明尼苏达联队 vs 费城联,,,,,(55463)-(284600)=-229137,(232742)-(76261)=156481,-129409,0,(505)-(0)=505,(25570)-(85570)=-60000,-12811,0,,,,,,,-
752469472,美国 - 美国大联盟,2017-09-10 08:30,休斯敦迪纳摩 vs 科罗拉多急流,,,,,(191374)-(265138)=-73764,0,295034,0,(142420)-(49702)=92718,0,-32705,0,,,,,,,-
760736415,日本 - J2联赛,2017-09-10 17:00,冈山绿雉 vs 町田泽维亚,,,,,(10100)-(140095)=-129995,(280048)-(76431)=203617,8753,0,0,(89124)-(120800)=-31676,193052,0,,,,,,,-
760736419,日本 - J2联赛,2017-09-10 17:30,东京绿茵 vs 松本山雅,,,,,(5250)-(39394)=-34144,(195882)-(157217)=38665,-70105,0,(15902)-(0)=15902,(227502)-(42288)=185214,-133919,0,,,,,,,-
761228200,西班牙 - 西甲,2017-09-10 18:00,拉科鲁尼亚 vs 皇家苏斯达,,,,,(7075)-(151928)=-144853,(397407)-(722523)=-325116,-717480,0,(4624)-(64005)=-59381,(915696)-(245382)=670314,-90000,0,,,,,,,-
