0,亚足联冠军联赛,2017-03-14 18:00,鹿岛鹿角 vs 布里斯班狮吼,16637,26616,0,0
0,亚足联冠军联赛,2017-03-14 18:30,蔚山现代  vs 蒙通联,-107097,-30773,1600,0
0,亚足联冠军联赛,2017-03-14 20:00,广州恒大 vs 川崎前锋,-51198,-13400,-3000,22627
0,亚足联冠军联赛,2017-03-14 20:00,东方 AA vs 水原三星 ,-537268,19981,0,0
0,亚足联冠军联赛,2017-03-14 21:30,胡泽斯坦 vs 里科威亚  ,-54786,-13000,0,-9791
0,SPL U20联赛,2017-03-14 22:00,格拉斯哥流浪 (U20) vs 邓弗姆林 (U20),0,-500,0,0
0,亚足联冠军联赛,2017-03-14 23:15,瓦达阿布扎比 vs 希拉尔利雅德,65291,-50000,0,0
0,亚足联冠军联赛,2017-03-14 23:20,阿尔法斯 vs 贾兹拉 (阿联酋),40659,31,0,0
0,亚足联冠军联赛,2017-03-14 23:25,雷恩 vs 波斯波利斯,-52421,-5000,0,0
0,沙特职业联赛,2017-03-14 23:40,巴腾 vs 伊蒂哈德吉达,34410,-4424,1580,0
0,捷克甲级联赛,2017-03-15 00:00,亚布洛内茨 vs 赫拉德茨克拉洛韦,-48908,4400,0,0
0,德国丙级联赛 ,2017-03-15 01:00,云达不莱梅 II vs 马迪堡,-215,0,0,0
0,奥地利甲级联赛,2017-03-15 01:30,列弗宁 vs 卡芬堡,2168,2000,-8620,0
0,奥地利甲级联赛,2017-03-15 01:30,霍恩 vs 维也纳新城,6916,-3000,0,0
0,奥地利甲级联赛,2017-03-15 01:30,LASK 林茨 vs 华顿斯,16450,-650,0,0
0,奥地利甲级联赛,2017-03-15 01:30,Floridsdorfer AC vs BW 林茨,-27500,1500,0,0
0,德国杯,2017-03-15 01:30,洛特 vs 多特蒙德,-105831,33921,-10800,0
0,沙特职业联赛,2017-03-15 01:35,拉德 vs 利雅德纳萨,8854,0,2700,0
0,德国丙级联赛 ,2017-03-15 02:00,普鲁士明斯特 vs FSV 法兰克福,-10506,-3009,0,0
